id,rank,score,name,course,region,jis_code,pref,city,ward,station,type,gender,review,did_pref,did_city
193,179,69,狭山ヶ丘高等学校,普通科Ⅰ類難関国立進学コース,関東,11225,埼玉県,入間市,,武蔵藤沢駅,私立,共学,3.13,81.6736001764522,84.1257526553199
194,179,69,西武学園文理高等学校,理数科先端サイエンスクラス,関東,11215,埼玉県,狭山市,,笠幡駅,私立,共学,3.4299999999999997,81.6736001764522,85.5990961607005
195,179,69,芝浦工業大学柏高等学校,普通科ジェネラル･ラーニングクラス,関東,12217,千葉県,柏市,,増尾駅,私立,共学,3.55,76.754353582158,91.5276175469203
196,179,69,専修大学松戸高等学校,Ａ類型,関東,12207,千葉県,松戸市,,松戸新田駅,私立,共学,3.57,76.754353582158,97.8192890059249
197,179,69,日本大学習志野高等学校,,関東,12204,千葉県,船橋市,,船橋日大前駅,私立,共学,3.38,76.754353582158,96.0362851858823
198,179,69,学習院高等科,,関東,13116,東京都,豊島区,,目白駅,私立,男子校,3.74,98.5507482633681,100
199,179,69,錦城高等学校,普通科特進コース,関東,13211,東京都,小平市,,小平駅,私立,共学,3.56,98.5507482633681,100
200,179,69,淑徳高等学校,普通科スーパー特進コース,関東,13119,東京都,板橋区,,志村三丁目駅,私立,共学,3.52,98.5507482633681,100
201,179,69,創価高等学校,,関東,13211,東京都,小平市,,鷹の台駅,私立,共学,3.32,98.5507482633681,100
202,179,69,中央大学杉並高等学校,,関東,13115,東京都,杉並区,,上井草駅,私立,共学,3.55,98.5507482633681,100
203,179,69,中央大学附属高等学校,,関東,13210,東京都,小金井市,,武蔵小金井駅,私立,共学,3.75,98.5507482633681,100
204,179,69,広尾学園高等学校,普通科インターナショナルコース,関東,13103,東京都,港区,,広尾駅,私立,共学,3.74,98.5507482633681,100
205,179,69,厚木高等学校,,関東,14212,神奈川県,厚木市,,本厚木駅,公立,共学,3.94,94.6540436924625,86.9962674057352
206,179,69,法政大学第二高等学校,,関東,14130,神奈川県,川崎市,中原区,武蔵小杉駅,私立,共学,3.64,94.6540436924625,99.2867924969869
207,179,69,新潟南高等学校,普通科理数コース,中部,15100,新潟県,新潟市,中央区,白山駅,公立,共学,3.77,50.8355623475881,75.204206391942
208,179,69,富山高等学校,探究科学科,中部,16201,富山県,富山市,,大町駅,公立,共学,4.02,40.0409155655026,59.6345346404534
209,179,69,甲府南高等学校,理数科,中部,19201,山梨県,甲府市,,甲斐住吉駅,公立,共学,3.5,31.4674298187349,78.7363324208428
210,179,69,長野高等学校,,中部,20201,長野県,長野市,,本郷駅,公立,共学,4.119999999999999,35.1508365921863,72.9705440497908
211,179,69,沼津東高等学校,理数科[単位制],中部,22203,静岡県,沼津市,,大岡駅,公立,共学,3.77,61.5799506881258,85.6626149768198
212,179,69,富士高等学校,理数科,中部,22210,静岡県,富士市,,竪堀駅,公立,共学,3.69,61.5799506881258,81.7976951163852
213,179,69,清水東高等学校,理数科,中部,22100,静岡県,静岡市,清水区,清水駅,公立,共学,3.93,61.5799506881258,89.2687942843051
214,179,69,一宮高等学校,普通科,中部,23203,愛知県,一宮市,,尾張一宮駅,公立,共学,3.91,78.7843681367308,72.7912795699774
215,179,69,四日市高等学校,普通科,近畿,24202,三重県,四日市市,,近鉄富田駅,公立,共学,4.3,43.7261545518327,67.4301954004924
216,179,69,石山高等学校,普通科,近畿,25201,滋賀県,大津市,,石山寺駅,公立,共学,3.72,53.3485897807741,81.2397484568349
217,179,69,京都教育大学附属高等学校,,近畿,26100,京都府,京都市,伏見区,墨染駅,国立,共学,3.77,84.4101847610263,95.5079615473693
218,179,69,立命館高等学校,普通科コアＧＪコース,近畿,26209,京都府,長岡京市,,西山天王山駅,私立,共学,3.54,84.4101847610263,98.9479952362049
219,179,69,大阪教育大学附属高等学校平野校舎,,近畿,27100,大阪府,大阪市,平野区,平野駅,国立,共学,3.4099999999999997,95.935960605068,99.9851039742597
220,179,69,四條畷高等学校,,近畿,27229,大阪府,四條畷市,,四条畷駅,公立,共学,3.69,95.935960605068,94.9961034489008
221,179,69,生野高等学校,,近畿,27217,大阪府,松原市,,河内松原駅,公立,共学,3.68,95.935960605068,99.2817130082199
222,179,69,岸和田高等学校,,近畿,27202,大阪府,岸和田市,,蛸地蔵駅,公立,共学,3.78,95.935960605068,91.5859811809628
223,179,69,桃山学院高等学校,普通科英数コース,近畿,27100,大阪府,大阪市,阿倍野区,昭和町駅,私立,共学,3.68,95.935960605068,99.9851039742597
224,179,69,大阪桐蔭高等学校,普通科Ⅰ類,近畿,27218,大阪府,大東市,,野崎駅,私立,共学,3.62,95.935960605068,98.8371995610177
225,179,69,四天王寺高等学校,普通科文理コース,近畿,27100,大阪府,大阪市,天王寺区,四天王寺前夕陽ヶ丘駅,私立,女子校,3.59,95.935960605068,99.9851039742597
226,179,69,明石工業高等専門学校,機械工学科,近畿,28203,兵庫県,明石市,,魚住駅,国立,共学,3.93,78.7931642111018,95.2579207578368
227,179,69,明石工業高等専門学校,電気情報工学科,近畿,28203,兵庫県,明石市,,魚住駅,国立,共学,3.93,78.7931642111018,95.2579207578368
228,179,69,兵庫高等学校,普通科,近畿,28100,兵庫県,神戸市,長田区,長田駅,公立,共学,3.9,78.7931642111018,93.9352274396257
229,179,69,明石北高等学校,自然科学科,近畿,28203,兵庫県,明石市,,大久保駅,公立,共学,3.55,78.7931642111018,95.2579207578368
230,179,69,姫路西高等学校,普通科,近畿,28201,兵庫県,姫路市,,野里駅,公立,共学,4.17,78.7931642111018,74.0061640543266
231,179,69,近畿大学附属和歌山高等学校,普通科ＡＤコース,近畿,30201,和歌山県,和歌山市,,紀ノ川駅,私立,共学,3.3699999999999997,37.7452893178291,76.9721553336006
232,179,69,広島市立基町高等学校,普通科,中国,34100,広島県,広島市,中区,城北駅,公立,共学,4.08,65.4047466480361,86.5367094342388
233,179,69,修道高等学校,,中国,34100,広島県,広島市,中区,御幸橋駅,私立,男子校,3.75,65.4047466480361,86.5367094342388
234,179,69,徳山高等学校,理数科,中国,35215,山口県,周南市,,徳山駅,公立,共学,3.8,50.9437364527193,62.5090882652319
235,179,69,丸亀高等学校,,四国,37202,香川県,丸亀市,,丸亀駅,公立,共学,3.97,33.1380150782325,34.3173869768886
236,179,69,高松第一高等学校,普通科,四国,37201,香川県,高松市,,栗林公園駅,公立,共学,3.75,33.1380150782325,51.1499511372564
237,179,69,松山東高等学校,,四国,38201,愛媛県,松山市,,南町駅,公立,共学,4.119999999999999,53.9999895118595,83.6358941454483
238,179,69,城南高等学校,普通科理数コース,九州・沖縄,40130,福岡県,福岡市,城南区,茶山駅,公立,共学,3.67,73.7395754100998,97.0081096904475
239,179,69,春日高等学校,,九州・沖縄,40218,福岡県,春日市,,大野城駅,公立,共学,3.4,73.7395754100998,99.9990992857336
240,179,69,西南学院高等学校,,九州・沖縄,40130,福岡県,福岡市,早良区,西新駅,私立,共学,3.68,73.7395754100998,97.0081096904475
241,179,69,佐賀西高等学校,,九州・沖縄,41201,佐賀県,佐賀市,,佐賀駅,公立,共学,3.91,34.8611484246564,59.6054024629127
242,179,69,宮崎大宮高等学校,文科情報科,九州・沖縄,45201,宮崎県,宮崎市,,宮崎神宮駅,公立,共学,3.98,47.646637546093,69.1049212760285
243,179,69,甲南高等学校,,九州・沖縄,46201,鹿児島県,鹿児島市,,都通駅,公立,共学,3.87,41.5992761872142,80.6751662373046
244,244,68,札幌東高等学校,,北海道,1100,北海道,札幌市,白石区,東札幌駅,公立,共学,3.85,76.0440292813976,97.0934354247376
245,244,68,釧路湖陵高等学校,理数探究科,北海道,1206,北海道,釧路市,,東釧路駅,公立,共学,3.58,76.0440292813976,89.7478146561908
246,244,68,札幌旭丘高等学校,数理データサイエンス科,北海道,1100,北海道,札幌市,中央区,西線１４条駅,公立,共学,3.74,76.0440292813976,97.0934354247376
247,244,68,仙台第一高等学校,,東北,4100,宮城県,仙台市,若林区,連坊駅,公立,共学,4.28,65.5508523907079,91.589435253268
248,244,68,宮城第一高等学校,普通科（単位制）,東北,4100,宮城県,仙台市,青葉区,川内駅,公立,共学,3.7,65.5508523907079,91.589435253268
249,244,68,宮城第一高等学校,国際探究科・理数探究科,東北,4100,宮城県,仙台市,青葉区,川内駅,公立,共学,3.7,65.5508523907079,91.589435253268
250,244,68,山形東高等学校,探究科,東北,6201,山形県,山形市,,北山形駅,公立,共学,3.8,46.1041715237536,74.4706975241326
251,244,68,福島高等学校,,東北,7201,福島県,福島市,,曽根田駅,公立,共学,3.91,42.1742441434207,65.4505063797123
252,244,68,竜ヶ崎第一高等学校,,関東,8208,茨城県,龍ケ崎市,,竜ヶ崎駅,公立,共学,3.7,40.7899312489078,65.6830672598796
253,244,68,竹園高等学校,,関東,8220,茨城県,つくば市,,つくば駅,公立,共学,3.8,40.7899312489078,38.263895785745
254,244,68,宇都宮短期大学附属高等学校,普通科特別選抜コース,関東,9201,栃木県,宇都宮市,,東武宇都宮駅,私立,共学,2.97,48.0620191128865,77.8044440846099
255,244,68,國學院大學栃木高等学校,普通科特別選抜Ｓコース,関東,9203,栃木県,栃木市,,大平下駅,私立,共学,3.36,48.0620191128865,38.8372795710676
256,244,68,太田高等学校,,関東,10205,群馬県,太田市,,太田駅,公立,男子校,3.83,41.7466775995173,39.7970530998054
257,244,68,樹徳高等学校,普通科ＳＳ(スーパーサイエンス)コース,関東,10203,群馬県,桐生市,,桐生駅,私立,共学,2.9299999999999997,41.7466775995173,63.6300436845319
258,244,68,川越女子高等学校,,関東,11201,埼玉県,川越市,,川越市駅,公立,女子校,3.81,81.6736001764522,80.9454241886674
259,244,68,越谷北高等学校,理数科,関東,11222,埼玉県,越谷市,,せんげん台駅,公立,共学,3.52,81.6736001764522,91.0886625822183
260,244,68,開智高等学校,普通科Ｓ2コース,関東,11100,埼玉県,さいたま市,岩槻区,東岩槻駅,私立,共学,3.73,81.6736001764522,93.9118974339608
261,244,68,開智未来高等学校,普通科Ｔ未来クラス,関東,11210,埼玉県,加須市,,柳生駅,私立,共学,3.48,81.6736001764522,37.0416491224927
262,244,68,城北埼玉高等学校,普通科本科コース,関東,11201,埼玉県,川越市,,南古谷駅,私立,男子校,3.3099999999999996,81.6736001764522,80.9454241886674
263,244,68,星野高等学校,普通科Ｓ類クラス,関東,11201,埼玉県,川越市,,川越市駅,私立,共学,3.3299999999999996,81.6736001764522,80.9454241886674
264,244,68,星野高等学校,普通科Ⅲ類(特進選抜)コース,関東,11201,埼玉県,川越市,,川越市駅,私立,共学,3.3299999999999996,81.6736001764522,80.9454241886674
265,244,68,八千代高等学校,普通科,関東,12221,千葉県,八千代市,,勝田台駅,公立,共学,3.75,76.754353582158,91.92924239842
266,244,68,小金高等学校,,関東,12207,千葉県,松戸市,,小金城趾駅,公立,共学,3.52,76.754353582158,97.8192890059249
267,244,68,長生高等学校,理数科,関東,12210,千葉県,茂原市,,茂原駅,公立,共学,3.24,76.754353582158,36.905118572976
268,244,68,千葉市立千葉高等学校,普通科,関東,12100,千葉県,千葉市,稲毛区,稲毛駅,公立,共学,3.84,76.754353582158,91.4787512398059
269,244,68,千葉市立千葉高等学校,理数科,関東,12100,千葉県,千葉市,稲毛区,稲毛駅,公立,共学,3.84,76.754353582158,91.4787512398059
270,244,68,国府台女子学院高等部,普通科選抜クラス,関東,12203,千葉県,市川市,,市川真間駅,私立,女子校,3.4,76.754353582158,97.9121197722459
271,244,68,国府台女子学院高等部,英語科,関東,12203,千葉県,市川市,,市川真間駅,私立,女子校,3.4,76.754353582158,97.9121197722459
272,244,68,八千代松陰高等学校,普通科ＡＥＭ(英数特進)コース,関東,12221,千葉県,八千代市,,勝田台駅,私立,共学,3.3299999999999996,76.754353582158,91.92924239842
273,244,68,小山台高等学校,,関東,13109,東京都,品川区,,武蔵小山駅,公立,共学,3.89,98.5507482633681,100
274,244,68,駒場高等学校,普通科,関東,13110,東京都,目黒区,,駒場東大前駅,公立,共学,3.75,98.5507482633681,100
275,244,68,新宿高等学校,,関東,13104,東京都,新宿区,,新宿三丁目駅,公立,共学,3.92,98.5507482633681,100
276,244,68,国分寺高等学校,,関東,13214,東京都,国分寺市,,国立駅,公立,共学,3.86,98.5507482633681,100
277,244,68,都立国際高等学校,,関東,13110,東京都,目黒区,,駒場東大前駅,公立,共学,3.93,98.5507482633681,100
278,244,68,日本大学第三高等学校,普通科特進クラス,関東,13209,東京都,町田市,,唐木田駅,私立,共学,3.55,98.5507482633681,94.9798064855862
279,244,68,成蹊高等学校,,関東,13203,東京都,武蔵野市,,武蔵関駅,私立,共学,3.63,98.5507482633681,100
280,244,68,八王子高等学校,普通科文理コース特選クラス,関東,13201,東京都,八王子市,,西八王子駅,私立,共学,3.4499999999999997,98.5507482633681,90.6689335554194
281,244,68,法政大学高等学校,,関東,13204,東京都,三鷹市,,井の頭公園駅,私立,共学,3.76,98.5507482633681,100
282,244,68,明治大学付属八王子高等学校,,関東,13201,東京都,八王子市,,秋川駅,私立,共学,3.22,98.5507482633681,90.6689335554194
283,244,68,川和高等学校,,関東,14100,神奈川県,横浜市,都筑区,都筑ふれあいの丘駅,公立,共学,3.95,94.6540436924625,97.6473537594133
284,244,68,法政大学国際高等学校,普通科ＩＢコース,関東,14100,神奈川県,横浜市,鶴見区,生麦駅,私立,共学,3.54,94.6540436924625,97.6473537594133
285,244,68,桐蔭学園高等学校,普通科プログレスコース,関東,14100,神奈川県,横浜市,青葉区,市が尾駅,私立,共学,3.3699999999999997,94.6540436924625,97.6473537594133
286,244,68,桐光学園高等学校,男子部ＳＡコース,関東,14130,神奈川県,川崎市,麻生区,栗平駅,私立,共学,3.54,94.6540436924625,99.2867924969869
287,244,68,桐光学園高等学校,女子部ＳＡコース,関東,14130,神奈川県,川崎市,麻生区,栗平駅,私立,共学,3.54,94.6540436924625,99.2867924969869
288,244,68,小松高等学校,理数科,中部,17203,石川県,小松市,,小松駅,公立,共学,4.02,53.9028684551172,32.6523310988928
289,244,68,韮山高等学校,理数科,中部,22225,静岡県,伊豆の国市,,韮山駅,公立,共学,3.69,61.5799506881258,53.1471669088112
290,244,68,磐田南高等学校,理数科,中部,22211,静岡県,磐田市,,磐田駅,公立,共学,3.8,61.5799506881258,44.4675770375348
291,244,68,刈谷高等学校,,中部,23210,愛知県,刈谷市,,刈谷市駅,公立,共学,3.97,78.7843681367308,81.4176319929274
292,244,68,名古屋市立向陽高等学校,普通科,中部,23100,愛知県,名古屋市,昭和区,桜山駅,公立,共学,4.04,78.7843681367308,98.7497941836294
293,244,68,瑞陵高等学校,理数科,中部,23100,愛知県,名古屋市,瑞穂区,瑞穂区役所駅,公立,共学,3.99,78.7843681367308,98.7497941836294
294,244,68,時習館高等学校,,中部,23201,愛知県,豊橋市,,愛知大学前駅,公立,共学,4.119999999999999,78.7843681367308,74.2476876747688
295,244,68,守山高等学校,,近畿,25207,滋賀県,守山市,,守山駅,公立,共学,3.78,53.3485897807741,73.6243932913643
