id,rank,score,name,course,region,jis_code,pref,city,ward,station,distance,type,gender,review,did_pref,did_city
1932,1876,46,海星中学校,後期A,近畿,24202,三重県,四日市市,NA,追分駅,6,私立,共学,3,43.7261545518327,67.4301954004924
1933,1876,46,海星中学校,後期B,近畿,24202,三重県,四日市市,NA,追分駅,6,私立,共学,3,43.7261545518327,67.4301954004924
1934,1876,46,海星中学校,専願奨学生,近畿,24202,三重県,四日市市,NA,追分駅,6,私立,共学,3,43.7261545518327,67.4301954004924
1935,1876,46,海星中学校,前期,近畿,24202,三重県,四日市市,NA,追分駅,6,私立,共学,3,43.7261545518327,67.4301954004924
1936,1876,46,津田学園中学校,一般入試,近畿,24205,三重県,桑名市,NA,七和駅,NA,私立,共学,3,43.7261545518327,54.0750146090194
1937,1876,46,津田学園中学校,専願入試,近畿,24205,三重県,桑名市,NA,七和駅,NA,私立,共学,3,43.7261545518327,54.0750146090194
1938,1876,46,桜丘中学校,1回 AO,近畿,24216,三重県,伊賀市,NA,青山町駅,27,私立,共学,3.23,43.7261545518327,24.1184687830926
1939,1876,46,桜丘中学校,2回 AO,近畿,24216,三重県,伊賀市,NA,青山町駅,27,私立,共学,3.23,43.7261545518327,24.1184687830926
1940,1876,46,桜丘中学校,一般後期,近畿,24216,三重県,伊賀市,NA,青山町駅,27,私立,共学,3.23,43.7261545518327,24.1184687830926
1941,1876,46,桜丘中学校,一般前期,近畿,24216,三重県,伊賀市,NA,青山町駅,27,私立,共学,3.23,43.7261545518327,24.1184687830926
1942,1876,46,常翔学園中学校,CⅡ類,近畿,27100,大阪府,大阪市,旭区,千林大宮駅,13,私立,共学,3.22,95.935960605068,99.9851039742597
1943,1876,46,桃山学院中学校,A6年進学,近畿,27100,大阪府,大阪市,阿倍野区,昭和町駅,6,私立,共学,3.3499999999999996,95.935960605068,99.9851039742597
1944,1876,46,大阪女学院中学校,前期A,近畿,27100,大阪府,大阪市,中央区,玉造駅,13,私立,女子校,3.4299999999999997,95.935960605068,99.9851039742597
1945,1876,46,常翔啓光学園中学校,A特進選抜,近畿,27210,大阪府,枚方市,NA,宮之阪駅,9,私立,共学,3.09,95.935960605068,97.3570876616267
1946,1876,46,東海大学付属大阪仰星高等学校中等部,A総合進学,近畿,27210,大阪府,枚方市,NA,村野駅,13,私立,共学,3.23,95.935960605068,97.3570876616267
1947,1876,46,東海大学付属大阪仰星高等学校中等部,B総合進学,近畿,27210,大阪府,枚方市,NA,村野駅,13,私立,共学,3.23,95.935960605068,97.3570876616267
1948,1876,46,東海大学付属大阪仰星高等学校中等部,C総合進学,近畿,27210,大阪府,枚方市,NA,村野駅,13,私立,共学,3.23,95.935960605068,97.3570876616267
1949,1876,46,近畿大学附属中学校,後期英数ﾌﾟﾛｸﾞﾚｽ,近畿,27227,大阪府,東大阪市,NA,八戸ノ里駅,23,私立,共学,3.3899999999999997,95.935960605068,99.7611045876017
1950,1876,46,親和中学校,前期Ⅱ･ｽﾃｨｰﾑ探究,近畿,28100,兵庫県,神戸市,灘区,六甲駅,17,私立,女子校,3.55,78.7931642111018,93.9352274396257
1951,1876,46,親和中学校,後期Ⅰ･ｸﾞﾛｰﾊﾞﾙ探究,近畿,28100,兵庫県,神戸市,灘区,六甲駅,17,私立,女子校,3.55,78.7931642111018,93.9352274396257
1952,1876,46,親和中学校,後期Ⅱ･ｸﾞﾛｰﾊﾞﾙ探究,近畿,28100,兵庫県,神戸市,灘区,六甲駅,17,私立,女子校,3.55,78.7931642111018,93.9352274396257
1953,1876,46,報徳学園中学校,1次午後Ⅱ進,近畿,28204,兵庫県,西宮市,NA,甲東園駅,17,私立,男子校,3.3099999999999996,78.7931642111018,93.6507773066413
